AOIName,FixationDuration,Stimulus,Participant
NT10-L03,7462.0,NT10.PNG,P17
NT10-L04,1716.0,NT10.PNG,P17
NT10-L03,1149.0,NT10.PNG,P17
NT10-L04,1949.0,NT10.PNG,P17
NT10-L03,250.0,NT10.PNG,P17
NT10-L05,67.0,NT10.PNG,P17
NT10-L04,333.0,NT10.PNG,P17
NT10-L05,517.0,NT10.PNG,P17
NT10-L04,1317.0,NT10.PNG,P17
NT10-L08,67.0,NT10.PNG,P17
NT10-L05,550.0,NT10.PNG,P17
NT10-L04,300.0,NT10.PNG,P17
NT10-L05,2832.0,NT10.PNG,P17
NT10-L06,3515.0,NT10.PNG,P17
NT10-L07,4081.0,NT10.PNG,P17
NT10-L08,4481.0,NT10.PNG,P17
NT10-L09,4831.0,NT10.PNG,P17
NT10-L10,167.0,NT10.PNG,P17
NT10-L09,450.0,NT10.PNG,P17
NT10-L10,3798.0,NT10.PNG,P17
NT10-L11,3316.0,NT10.PNG,P17
NT10-L04,217.0,NT10.PNG,P17
NT10-L03,167.0,NT10.PNG,P17
NT10-L05,100.0,NT10.PNG,P18
NT10-L03,366.0,NT10.PNG,P18
NT10-L04,234.0,NT10.PNG,P18
NT10-L03,266.0,NT10.PNG,P18
NT10-L02,133.0,NT10.PNG,P18
NT10-L03,616.0,NT10.PNG,P18
NT10-L02,317.0,NT10.PNG,P18
NT10-L03,1183.0,NT10.PNG,P18
NT10-L04,1915.0,NT10.PNG,P18
NT10-L03,67.0,NT10.PNG,P18
NT10-L04,1583.0,NT10.PNG,P18
NT10-L05,1150.0,NT10.PNG,P18
NT10-L04,117.0,NT10.PNG,P18
NT10-L03,167.0,NT10.PNG,P18
NT10-L04,383.0,NT10.PNG,P18
NT10-L05,999.0,NT10.PNG,P18
NT10-L04,133.0,NT10.PNG,P18
NT10-L05,350.0,NT10.PNG,P18
NT10-L04,183.0,NT10.PNG,P18
NT10-L03,100.0,NT10.PNG,P18
NT10-L04,100.0,NT10.PNG,P18
NT10-L05,284.0,NT10.PNG,P18
NT10-L04,183.0,NT10.PNG,P18
NT10-L06,267.0,NT10.PNG,P18
NT10-L05,150.0,NT10.PNG,P18
NT10-L06,183.0,NT10.PNG,P18
NT10-L05,133.0,NT10.PNG,P18
NT10-L06,83.0,NT10.PNG,P18
NT10-L05,550.0,NT10.PNG,P18
NT10-L04,632.0,NT10.PNG,P18
NT10-L05,883.0,NT10.PNG,P18
NT10-L06,83.0,NT10.PNG,P18
NT10-L07,2133.0,NT10.PNG,P18
NT10-L08,1634.0,NT10.PNG,P18
NT10-L09,1150.0,NT10.PNG,P18
NT10-L10,1051.0,NT10.PNG,P18
NT10-L11,1017.0,NT10.PNG,P18
NT10-L12,417.0,NT10.PNG,P18
NT10-L08,167.0,NT10.PNG,P18
NT10-L07,117.0,NT10.PNG,P18
NT10-L08,317.0,NT10.PNG,P18
NT10-L09,183.0,NT10.PNG,P18
NT10-L10,150.0,NT10.PNG,P18
NT10-L09,133.0,NT10.PNG,P18
NT10-L11,399.0,NT10.PNG,P18
NT10-L12,449.0,NT10.PNG,P18
NT10-L11,483.0,NT10.PNG,P18
NT10-L12,167.0,NT10.PNG,P18
NT10-L11,433.0,NT10.PNG,P18
NT10-L12,466.0,NT10.PNG,P18
NT10-L11,233.0,NT10.PNG,P18
NT10-L12,783.0,NT10.PNG,P18
NT10-L10,300.0,NT10.PNG,P18
NT10-L09,350.0,NT10.PNG,P18
NT10-L05,916.0,NT10.PNG,P18
NT10-L04,266.0,NT10.PNG,P19
NT10-L01,1033.0,NT10.PNG,P19
NT10-L02,817.0,NT10.PNG,P19
NT10-L01,133.0,NT10.PNG,P19
NT10-L02,833.0,NT10.PNG,P19
NT10-L03,167.0,NT10.PNG,P19
NT10-L02,718.0,NT10.PNG,P19
NT10-L03,3032.0,NT10.PNG,P19
NT10-L04,2266.0,NT10.PNG,P19
NT10-L05,1899.0,NT10.PNG,P19
NT10-L07,1700.0,NT10.PNG,P19
NT10-L08,1465.0,NT10.PNG,P19
NT10-L09,200.0,NT10.PNG,P19
NT10-L08,150.0,NT10.PNG,P19
NT10-L09,885.0,NT10.PNG,P19
NT10-L10,1283.0,NT10.PNG,P19
NT10-L11,100.0,NT10.PNG,P19
NT10-L10,117.0,NT10.PNG,P19
NT10-L11,600.0,NT10.PNG,P19
NT10-L11,167.0,NT10.PNG,P20
NT10-L03,83.0,NT10.PNG,P20
NT10-L01,583.0,NT10.PNG,P20
NT10-L02,167.0,NT10.PNG,P20
NT10-L01,933.0,NT10.PNG,P20
NT10-L02,815.0,NT10.PNG,P20
NT10-L03,117.0,NT10.PNG,P20
NT10-L02,67.0,NT10.PNG,P20
NT10-L01,334.0,NT10.PNG,P20
NT10-L02,1600.0,NT10.PNG,P20
NT10-L03,284.0,NT10.PNG,P20
NT10-L04,266.0,NT10.PNG,P20
NT10-L02,67.0,NT10.PNG,P20
NT10-L04,100.0,NT10.PNG,P20
NT10-L03,284.0,NT10.PNG,P20
NT10-L04,67.0,NT10.PNG,P20
NT10-L02,117.0,NT10.PNG,P20
NT10-L03,1833.0,NT10.PNG,P20
NT10-L04,500.0,NT10.PNG,P20
NT10-L03,233.0,NT10.PNG,P20
NT10-L05,183.0,NT10.PNG,P20
NT10-L04,183.0,NT10.PNG,P20
NT10-L05,1016.0,NT10.PNG,P20
NT10-L04,117.0,NT10.PNG,P20
NT10-L03,350.0,NT10.PNG,P20
NT10-L05,100.0,NT10.PNG,P20
NT10-L04,133.0,NT10.PNG,P20
NT10-L06,200.0,NT10.PNG,P20
NT10-L07,549.0,NT10.PNG,P20
NT10-L06,250.0,NT10.PNG,P20
NT10-L07,4201.0,NT10.PNG,P20
NT10-L08,284.0,NT10.PNG,P20
NT10-L07,67.0,NT10.PNG,P20
NT10-L08,183.0,NT10.PNG,P20
NT10-L07,433.0,NT10.PNG,P20
NT10-L08,3297.0,NT10.PNG,P20
NT10-L09,1017.0,NT10.PNG,P20
NT10-L10,250.0,NT10.PNG,P20
NT10-L09,250.0,NT10.PNG,P20
NT10-L08,83.0,NT10.PNG,P20
NT10-L09,1648.0,NT10.PNG,P20
NT10-L11,416.0,NT10.PNG,P20
NT10-L09,167.0,NT10.PNG,P20
NT10-L10,683.0,NT10.PNG,P20
NT10-L11,183.0,NT10.PNG,P20
NT10-L12,850.0,NT10.PNG,P20
NT10-L04,150.0,NT10.PNG,P22
NT10-L01,3131.0,NT10.PNG,P22
NT10-L02,1232.0,NT10.PNG,P22
NT10-L03,783.0,NT10.PNG,P22
NT10-L02,333.0,NT10.PNG,P22
NT10-L03,1767.0,NT10.PNG,P22
NT10-L04,100.0,NT10.PNG,P22
NT10-L03,150.0,NT10.PNG,P22
NT10-L04,550.0,NT10.PNG,P22
NT10-L06,167.0,NT10.PNG,P22
NT10-L07,1533.0,NT10.PNG,P22
NT10-L08,100.0,NT10.PNG,P22
NT10-L09,183.0,NT10.PNG,P22
NT10-L08,200.0,NT10.PNG,P22
NT10-L09,117.0,NT10.PNG,P22
NT10-L10,717.0,NT10.PNG,P22
NT10-L11,183.0,NT10.PNG,P22
NT10-L05,150.0,NT10.PNG,P23
NT10-L02,2216.0,NT10.PNG,P23
NT10-L03,417.0,NT10.PNG,P23
NT10-L04,1550.0,NT10.PNG,P23
NT10-L05,1382.0,NT10.PNG,P23
NT10-L06,1082.0,NT10.PNG,P23
NT10-L08,768.0,NT10.PNG,P23
NT10-L07,150.0,NT10.PNG,P23
NT10-L09,417.0,NT10.PNG,P23
NT10-L08,67.0,NT10.PNG,P23
NT10-L09,200.0,NT10.PNG,P23
NT10-L10,416.0,NT10.PNG,P23
NT10-L11,500.0,NT10.PNG,P23
NT10-L12,684.0,NT10.PNG,P23
NT10-L10,267.0,NT10.PNG,P23
NT10-L09,283.0,NT10.PNG,P23
NT10-L08,100.0,NT10.PNG,P23
NT10-L09,600.0,NT10.PNG,P23
NT10-L10,216.0,NT10.PNG,P23
NT10-L09,1565.0,NT10.PNG,P23
NT10-L07,950.0,NT10.PNG,P23
NT10-L03,467.0,NT10.PNG,P23
NT10-L02,133.0,NT10.PNG,P23
NT10-L03,850.0,NT10.PNG,P23
NT10-L04,867.0,NT10.PNG,P23
NT10-L12,167.0,NT10.PNG,P23
NT10-L02,883.0,NT10.PNG,P24
NT10-L01,183.0,NT10.PNG,P24
NT10-L02,651.0,NT10.PNG,P24
NT10-L03,533.0,NT10.PNG,P24
NT10-L02,67.0,NT10.PNG,P24
NT10-L03,982.0,NT10.PNG,P24
NT10-L02,200.0,NT10.PNG,P24
NT10-L03,650.0,NT10.PNG,P24
NT10-L04,834.0,NT10.PNG,P24
NT10-L03,267.0,NT10.PNG,P24
NT10-L04,250.0,NT10.PNG,P24
NT10-L05,367.0,NT10.PNG,P24
NT10-L04,351.0,NT10.PNG,P24
NT10-L05,1033.0,NT10.PNG,P24
NT10-L04,67.0,NT10.PNG,P24
NT10-L05,417.0,NT10.PNG,P24
NT10-L06,83.0,NT10.PNG,P24
NT10-L05,83.0,NT10.PNG,P24
NT10-L06,200.0,NT10.PNG,P24
NT10-L05,83.0,NT10.PNG,P24
NT10-L06,67.0,NT10.PNG,P24
NT10-L07,416.0,NT10.PNG,P24
NT10-L08,300.0,NT10.PNG,P24
NT10-L07,83.0,NT10.PNG,P24
NT10-L08,183.0,NT10.PNG,P24
NT10-L09,134.0,NT10.PNG,P24
NT10-L10,67.0,NT10.PNG,P24
NT10-L09,83.0,NT10.PNG,P24
NT10-L10,83.0,NT10.PNG,P24
NT10-L09,150.0,NT10.PNG,P24
NT10-L10,284.0,NT10.PNG,P24
NT10-L11,67.0,NT10.PNG,P24
NT10-L12,216.0,NT10.PNG,P24
NT10-L03,133.0,NT10.PNG,P25
NT10-L02,3816.0,NT10.PNG,P25
NT10-L01,117.0,NT10.PNG,P25
NT10-L02,3431.0,NT10.PNG,P25
NT10-L03,2384.0,NT10.PNG,P25
NT10-L04,1100.0,NT10.PNG,P25
NT10-L05,383.0,NT10.PNG,P25
NT10-L04,2832.0,NT10.PNG,P25
NT10-L05,1333.0,NT10.PNG,P25
NT10-L07,6194.0,NT10.PNG,P25
NT10-L08,2615.0,NT10.PNG,P25
NT10-L09,1417.0,NT10.PNG,P25
NT10-L10,2132.0,NT10.PNG,P25
NT10-L11,1283.0,NT10.PNG,P25
NT10-L04,1416.0,NT10.PNG,P25
NT10-L02,633.0,NT10.PNG,P25
NT10-L07,67.0,NT10.PNG,P26
NT10-L02,434.0,NT10.PNG,P26
NT10-L01,417.0,NT10.PNG,P26
NT10-L02,200.0,NT10.PNG,P26
NT10-L03,67.0,NT10.PNG,P26
NT10-L02,67.0,NT10.PNG,P26
NT10-L01,67.0,NT10.PNG,P26
NT10-L02,184.0,NT10.PNG,P26
NT10-L03,616.0,NT10.PNG,P26
NT10-L04,334.0,NT10.PNG,P26
NT10-L03,67.0,NT10.PNG,P26
NT10-L04,417.0,NT10.PNG,P26
NT10-L05,150.0,NT10.PNG,P26
NT10-L04,166.0,NT10.PNG,P26
NT10-L06,83.0,NT10.PNG,P26
NT10-L07,450.0,NT10.PNG,P26
NT10-L08,200.0,NT10.PNG,P26
NT10-L12,117.0,NT10.PNG,P26
NT10-L11,150.0,NT10.PNG,P26
