AOIName,FixationDuration,Stimulus,Participant
NT2-L08,1334.0,NT2.PNG,P02
NT2-L09,233.0,NT2.PNG,P02
NT2-L08,3265.0,NT2.PNG,P02
NT2-L04,233.0,NT2.PNG,P02
NT2-L05,167.0,NT2.PNG,P02
NT2-L03,433.0,NT2.PNG,P02
NT2-L09,183.0,NT2.PNG,P02
NT2-L08,883.0,NT2.PNG,P02
NT2-L02,150.0,NT2.PNG,P02_2
NT2-L01,316.0,NT2.PNG,P02_2
NT2-L02,1832.0,NT2.PNG,P02_2
NT2-L03,1867.0,NT2.PNG,P02_2
NT2-L04,1499.0,NT2.PNG,P02_2
NT2-L05,1517.0,NT2.PNG,P02_2
NT2-L06,2115.0,NT2.PNG,P02_2
NT2-L07,200.0,NT2.PNG,P02_2
NT2-L06,400.0,NT2.PNG,P02_2
NT2-L07,316.0,NT2.PNG,P02_2
NT2-L06,266.0,NT2.PNG,P02_2
NT2-L07,2833.0,NT2.PNG,P02_2
NT2-L08,1515.0,NT2.PNG,P02_2
NT2-L09,250.0,NT2.PNG,P02_2
NT2-L08,2316.0,NT2.PNG,P02_2
NT2-L07,350.0,NT2.PNG,P02_2
NT2-L04,433.0,NT2.PNG,P02_2
NT2-L05,833.0,NT2.PNG,P02_2
NT2-L02,1016.0,NT2.PNG,P02_2
NT2-L03,117.0,NT2.PNG,P03
NT2-L01,1033.0,NT2.PNG,P03
NT2-L02,334.0,NT2.PNG,P03
NT2-L03,317.0,NT2.PNG,P03
NT2-L02,83.0,NT2.PNG,P03
NT2-L03,67.0,NT2.PNG,P03
NT2-L02,1033.0,NT2.PNG,P03
NT2-L04,283.0,NT2.PNG,P03
NT2-L03,1899.0,NT2.PNG,P03
NT2-L04,733.0,NT2.PNG,P03
NT2-L03,500.0,NT2.PNG,P03
NT2-L04,1216.0,NT2.PNG,P03
NT2-L05,1417.0,NT2.PNG,P03
NT2-L06,67.0,NT2.PNG,P03
NT2-L05,284.0,NT2.PNG,P03
NT2-L06,1365.0,NT2.PNG,P03
NT2-L07,1881.0,NT2.PNG,P03
NT2-L08,2332.0,NT2.PNG,P03
NT2-L09,1700.0,NT2.PNG,P03
NT2-L10,67.0,NT2.PNG,P03
NT2-L08,566.0,NT2.PNG,P03
NT2-L09,150.0,NT2.PNG,P03
NT2-L08,150.0,NT2.PNG,P03
NT2-L07,167.0,NT2.PNG,P03
NT2-L02,217.0,NT2.PNG,P03_2
NT2-L03,200.0,NT2.PNG,P03_2
NT2-L02,67.0,NT2.PNG,P03_2
NT2-L01,83.0,NT2.PNG,P03_2
NT2-L03,1699.0,NT2.PNG,P03_2
NT2-L02,234.0,NT2.PNG,P03_2
NT2-L03,150.0,NT2.PNG,P03_2
NT2-L04,350.0,NT2.PNG,P03_2
NT2-L03,83.0,NT2.PNG,P03_2
NT2-L04,267.0,NT2.PNG,P03_2
NT2-L03,449.0,NT2.PNG,P03_2
NT2-L02,100.0,NT2.PNG,P03_2
NT2-L04,683.0,NT2.PNG,P03_2
NT2-L05,67.0,NT2.PNG,P03_2
NT2-L04,167.0,NT2.PNG,P03_2
NT2-L05,67.0,NT2.PNG,P03_2
NT2-L06,983.0,NT2.PNG,P03_2
NT2-L04,67.0,NT2.PNG,P03_2
NT2-L06,67.0,NT2.PNG,P03_2
NT2-L05,67.0,NT2.PNG,P03_2
NT2-L07,67.0,NT2.PNG,P03_2
NT2-L06,566.0,NT2.PNG,P03_2
NT2-L05,100.0,NT2.PNG,P03_2
NT2-L06,300.0,NT2.PNG,P03_2
NT2-L07,1149.0,NT2.PNG,P03_2
NT2-L08,633.0,NT2.PNG,P03_2
NT2-L07,134.0,NT2.PNG,P03_2
NT2-L08,150.0,NT2.PNG,P03_2
NT2-L03,150.0,NT2.PNG,P03_2
NT2-L04,333.0,NT2.PNG,P03_2
NT2-L01,467.0,NT2.PNG,P03_2
NT2-L02,100.0,NT2.PNG,P03_2
NT2-L01,133.0,NT2.PNG,P03_2
NT2-L02,83.0,NT2.PNG,P03_2
NT2-L03,83.0,NT2.PNG,P03_2
NT2-L05,399.0,NT2.PNG,P03_2
NT2-L01,167.0,NT2.PNG,P03_2
NT2-L05,150.0,NT2.PNG,P03_2
NT2-L06,83.0,NT2.PNG,P03_2
NT2-L07,183.0,NT2.PNG,P03_2
NT2-L08,383.0,NT2.PNG,P03_2
NT2-L07,167.0,NT2.PNG,P03_2
NT2-L03,216.0,NT2.PNG,P04
NT2-L01,3067.0,NT2.PNG,P04
NT2-L02,283.0,NT2.PNG,P04
NT2-L01,533.0,NT2.PNG,P04
NT2-L02,450.0,NT2.PNG,P04
NT2-L01,2465.0,NT2.PNG,P04
NT2-L02,1116.0,NT2.PNG,P04
NT2-L03,1999.0,NT2.PNG,P04
NT2-L04,2214.0,NT2.PNG,P04
NT2-L03,83.0,NT2.PNG,P04
NT2-L04,999.0,NT2.PNG,P04
NT2-L05,1151.0,NT2.PNG,P04
NT2-L06,1666.0,NT2.PNG,P04
NT2-L05,333.0,NT2.PNG,P04
NT2-L06,150.0,NT2.PNG,P04
NT2-L07,150.0,NT2.PNG,P04
NT2-L06,117.0,NT2.PNG,P04
NT2-L07,1367.0,NT2.PNG,P04
NT2-L06,150.0,NT2.PNG,P04
NT2-L08,1799.0,NT2.PNG,P04
NT2-L09,1083.0,NT2.PNG,P04
NT2-L08,200.0,NT2.PNG,P04
NT2-L09,133.0,NT2.PNG,P04
NT2-L10,333.0,NT2.PNG,P04
NT2-L09,167.0,NT2.PNG,P04
NT2-L03,183.0,NT2.PNG,P04
NT2-L01,333.0,NT2.PNG,P04
NT2-L02,650.0,NT2.PNG,P04
NT2-L03,800.0,NT2.PNG,P04
NT2-L04,1183.0,NT2.PNG,P04
NT2-L05,316.0,NT2.PNG,P04
NT2-L01,516.0,NT2.PNG,P04
NT2-L07,316.0,NT2.PNG,P04
NT2-L06,133.0,NT2.PNG,P04
NT2-L05,1298.0,NT2.PNG,P04
NT2-L06,834.0,NT2.PNG,P04
NT2-L07,933.0,NT2.PNG,P04
NT2-L06,67.0,NT2.PNG,P04
NT2-L08,865.0,NT2.PNG,P04
NT2-L09,634.0,NT2.PNG,P04
NT2-L02,83.0,NT2.PNG,P05
NT2-L01,1917.0,NT2.PNG,P05
NT2-L02,751.0,NT2.PNG,P05
NT2-L03,300.0,NT2.PNG,P05
NT2-L02,167.0,NT2.PNG,P05
NT2-L03,1667.0,NT2.PNG,P05
NT2-L04,2217.0,NT2.PNG,P05
NT2-L05,2566.0,NT2.PNG,P05
NT2-L06,2400.0,NT2.PNG,P05
NT2-L07,2099.0,NT2.PNG,P05
NT2-L08,3216.0,NT2.PNG,P05
NT2-L09,2166.0,NT2.PNG,P05
NT2-L10,200.0,NT2.PNG,P05
NT2-L09,2615.0,NT2.PNG,P05
NT2-L02,133.0,NT2.PNG,P05_2
NT2-L01,1199.0,NT2.PNG,P05_2
NT2-L02,183.0,NT2.PNG,P05_2
NT2-L01,167.0,NT2.PNG,P05_2
NT2-L02,133.0,NT2.PNG,P05_2
NT2-L01,117.0,NT2.PNG,P05_2
NT2-L02,716.0,NT2.PNG,P05_2
NT2-L01,283.0,NT2.PNG,P05_2
NT2-L02,933.0,NT2.PNG,P05_2
NT2-L03,4635.0,NT2.PNG,P05_2
NT2-L04,1884.0,NT2.PNG,P05_2
NT2-L05,2099.0,NT2.PNG,P05_2
NT2-L06,1567.0,NT2.PNG,P05_2
NT2-L07,2000.0,NT2.PNG,P05_2
NT2-L08,2749.0,NT2.PNG,P05_2
NT2-L09,2884.0,NT2.PNG,P05_2
NT2-L10,266.0,NT2.PNG,P05_2
NT2-L04,200.0,NT2.PNG,P06
NT2-L02,250.0,NT2.PNG,P06
NT2-L01,233.0,NT2.PNG,P06
NT2-L02,2663.0,NT2.PNG,P06
NT2-L03,2382.0,NT2.PNG,P06
NT2-L02,183.0,NT2.PNG,P06
NT2-L03,2750.0,NT2.PNG,P06
NT2-L04,1284.0,NT2.PNG,P06
NT2-L03,167.0,NT2.PNG,P06
NT2-L04,133.0,NT2.PNG,P06
NT2-L03,466.0,NT2.PNG,P06
NT2-L04,167.0,NT2.PNG,P06
NT2-L05,2200.0,NT2.PNG,P06
NT2-L04,500.0,NT2.PNG,P06
NT2-L05,1217.0,NT2.PNG,P06
NT2-L06,150.0,NT2.PNG,P06
NT2-L05,566.0,NT2.PNG,P06
NT2-L06,2015.0,NT2.PNG,P06
NT2-L07,250.0,NT2.PNG,P06
NT2-L06,300.0,NT2.PNG,P06
NT2-L07,2816.0,NT2.PNG,P06
NT2-L08,2466.0,NT2.PNG,P06
NT2-L09,3182.0,NT2.PNG,P06
NT2-L10,267.0,NT2.PNG,P06
NT2-L03,650.0,NT2.PNG,P06
NT2-L04,433.0,NT2.PNG,P06
NT2-L05,700.0,NT2.PNG,P06
NT2-L04,533.0,NT2.PNG,P06
NT2-L05,816.0,NT2.PNG,P06
NT2-L06,200.0,NT2.PNG,P06
NT2-L03,183.0,NT2.PNG,P06
NT2-L08,200.0,NT2.PNG,P06
NT2-L10,283.0,NT2.PNG,P06
NT2-L09,450.0,NT2.PNG,P06
NT2-L05,150.0,NT2.PNG,P06_2
NT2-L06,4498.0,NT2.PNG,P06_2
NT2-L07,2816.0,NT2.PNG,P06_2
NT2-L08,3017.0,NT2.PNG,P06_2
NT2-L09,4630.0,NT2.PNG,P06_2
NT2-L10,3199.0,NT2.PNG,P06_2
NT2-L02,83.0,NT2.PNG,P07
NT2-L01,683.0,NT2.PNG,P07
NT2-L02,167.0,NT2.PNG,P07
NT2-L01,150.0,NT2.PNG,P07
NT2-L02,583.0,NT2.PNG,P07
NT2-L01,67.0,NT2.PNG,P07
NT2-L02,300.0,NT2.PNG,P07
NT2-L03,450.0,NT2.PNG,P07
NT2-L02,517.0,NT2.PNG,P07
NT2-L03,1350.0,NT2.PNG,P07
NT2-L04,1749.0,NT2.PNG,P07
NT2-L05,1316.0,NT2.PNG,P07
NT2-L06,1648.0,NT2.PNG,P07
NT2-L07,166.0,NT2.PNG,P07
NT2-L08,250.0,NT2.PNG,P07
NT2-L07,350.0,NT2.PNG,P07
NT2-L08,717.0,NT2.PNG,P07
NT2-L09,949.0,NT2.PNG,P07
NT2-L10,250.0,NT2.PNG,P07
NT2-L09,616.0,NT2.PNG,P07
NT2-L02,317.0,NT2.PNG,P07
NT2-L01,350.0,NT2.PNG,P07
NT2-L02,284.0,NT2.PNG,P07
NT2-L03,217.0,NT2.PNG,P07
NT2-L04,500.0,NT2.PNG,P07
NT2-L05,167.0,NT2.PNG,P07
NT2-L04,233.0,NT2.PNG,P07
NT2-L05,350.0,NT2.PNG,P07
NT2-L06,167.0,NT2.PNG,P07
NT2-L03,117.0,NT2.PNG,P07_2
NT2-L02,1000.0,NT2.PNG,P07_2
NT2-L03,250.0,NT2.PNG,P07_2
NT2-L02,599.0,NT2.PNG,P07_2
NT2-L03,300.0,NT2.PNG,P07_2
NT2-L04,334.0,NT2.PNG,P07_2
NT2-L03,284.0,NT2.PNG,P07_2
NT2-L04,1216.0,NT2.PNG,P07_2
NT2-L05,1066.0,NT2.PNG,P07_2
NT2-L06,483.0,NT2.PNG,P07_2
NT2-L07,400.0,NT2.PNG,P07_2
NT2-L06,234.0,NT2.PNG,P07_2
NT2-L07,982.0,NT2.PNG,P07_2
NT2-L08,984.0,NT2.PNG,P07_2
NT2-L09,367.0,NT2.PNG,P07_2
NT2-L10,83.0,NT2.PNG,P07_2
NT2-L09,516.0,NT2.PNG,P07_2
NT2-L10,100.0,NT2.PNG,P07_2
NT2-L04,283.0,NT2.PNG,P07_2
NT2-L03,683.0,NT2.PNG,P07_2
NT2-L04,433.0,NT2.PNG,P07_2
NT2-L05,150.0,NT2.PNG,P07_2
NT2-L01,300.0,NT2.PNG,P08
NT2-L02,2398.0,NT2.PNG,P08
NT2-L03,4514.0,NT2.PNG,P08
NT2-L04,400.0,NT2.PNG,P08
NT2-L03,217.0,NT2.PNG,P08
NT2-L04,1614.0,NT2.PNG,P08
NT2-L02,4930.0,NT2.PNG,P08
NT2-L03,1050.0,NT2.PNG,P08
NT2-L02,216.0,NT2.PNG,P08
NT2-L03,117.0,NT2.PNG,P08
NT2-L04,117.0,NT2.PNG,P08
NT2-L05,133.0,NT2.PNG,P08
NT2-L04,2130.0,NT2.PNG,P08
NT2-L05,2251.0,NT2.PNG,P08
NT2-L06,2899.0,NT2.PNG,P08
NT2-L07,1565.0,NT2.PNG,P08
NT2-L06,83.0,NT2.PNG,P08
NT2-L07,351.0,NT2.PNG,P08
NT2-L08,700.0,NT2.PNG,P08
NT2-L02,300.0,NT2.PNG,P09
NT2-L01,1550.0,NT2.PNG,P09
NT2-L02,500.0,NT2.PNG,P09
NT2-L03,2816.0,NT2.PNG,P09
NT2-L04,433.0,NT2.PNG,P09
NT2-L03,266.0,NT2.PNG,P09
NT2-L04,1016.0,NT2.PNG,P09
NT2-L05,1366.0,NT2.PNG,P09
NT2-L06,2166.0,NT2.PNG,P09
NT2-L07,1232.0,NT2.PNG,P09
NT2-L08,667.0,NT2.PNG,P09
NT2-L07,67.0,NT2.PNG,P09
NT2-L08,750.0,NT2.PNG,P09
NT2-L09,900.0,NT2.PNG,P09
NT2-L10,117.0,NT2.PNG,P09
NT2-L09,267.0,NT2.PNG,P09
NT2-L06,183.0,NT2.PNG,P09
NT2-L07,217.0,NT2.PNG,P09
NT2-L08,350.0,NT2.PNG,P09
NT2-L05,416.0,NT2.PNG,P09
NT2-L04,150.0,NT2.PNG,P09
NT2-L03,466.0,NT2.PNG,P09
NT2-L07,183.0,NT2.PNG,P09
NT2-L08,167.0,NT2.PNG,P09
NT2-L09,716.0,NT2.PNG,P09
NT2-L02,83.0,NT2.PNG,P10
NT2-L01,1400.0,NT2.PNG,P10
NT2-L02,1349.0,NT2.PNG,P10
NT2-L03,534.0,NT2.PNG,P10
NT2-L02,266.0,NT2.PNG,P10
NT2-L03,2432.0,NT2.PNG,P10
NT2-L04,849.0,NT2.PNG,P10
NT2-L03,117.0,NT2.PNG,P10
NT2-L04,1832.0,NT2.PNG,P10
NT2-L05,2516.0,NT2.PNG,P10
NT2-L06,2165.0,NT2.PNG,P10
NT2-L07,1449.0,NT2.PNG,P10
NT2-L08,1699.0,NT2.PNG,P10
NT2-L09,1532.0,NT2.PNG,P10
NT2-L10,200.0,NT2.PNG,P10
NT2-L09,816.0,NT2.PNG,P10
NT2-L08,450.0,NT2.PNG,P10
NT2-L02,500.0,NT2.PNG,P10
NT2-L01,1133.0,NT2.PNG,P10
NT2-L02,217.0,NT2.PNG,P10
NT2-L03,183.0,NT2.PNG,P10
NT2-L02,400.0,NT2.PNG,P10
NT2-L03,1085.0,NT2.PNG,P10
NT2-L04,1499.0,NT2.PNG,P10
NT2-L06,150.0,NT2.PNG,P10
NT2-L05,933.0,NT2.PNG,P10
NT2-L06,1166.0,NT2.PNG,P10
NT2-L05,1415.0,NT2.PNG,P10
NT2-L06,399.0,NT2.PNG,P10
NT2-L05,183.0,NT2.PNG,P10
NT2-L06,483.0,NT2.PNG,P10
NT2-L05,917.0,NT2.PNG,P10
NT2-L06,367.0,NT2.PNG,P10
NT2-L09,133.0,NT2.PNG,P10
NT2-L08,433.0,NT2.PNG,P10
NT2-L09,1384.0,NT2.PNG,P10
NT2-L10,150.0,NT2.PNG,P10
NT2-L01,266.0,NT2.PNG,P10
NT2-L02,200.0,NT2.PNG,P10
NT2-L03,283.0,NT2.PNG,P11
NT2-L02,1434.0,NT2.PNG,P11
NT2-L03,982.0,NT2.PNG,P11
NT2-L04,834.0,NT2.PNG,P11
NT2-L05,667.0,NT2.PNG,P11
NT2-L06,200.0,NT2.PNG,P11
NT2-L07,651.0,NT2.PNG,P11
NT2-L06,100.0,NT2.PNG,P11
NT2-L07,233.0,NT2.PNG,P11
NT2-L08,167.0,NT2.PNG,P11
NT2-L07,384.0,NT2.PNG,P11
NT2-L08,601.0,NT2.PNG,P11
NT2-L09,100.0,NT2.PNG,P11
NT2-L08,133.0,NT2.PNG,P11
NT2-L09,550.0,NT2.PNG,P11
NT2-L10,167.0,NT2.PNG,P11
NT2-L09,567.0,NT2.PNG,P11
NT2-L10,233.0,NT2.PNG,P11
NT2-L01,2315.0,NT2.PNG,P12
NT2-L02,400.0,NT2.PNG,P12
NT2-L01,1000.0,NT2.PNG,P12
NT2-L02,3332.0,NT2.PNG,P12
NT2-L03,367.0,NT2.PNG,P12
NT2-L02,117.0,NT2.PNG,P12
NT2-L03,1233.0,NT2.PNG,P12
NT2-L04,83.0,NT2.PNG,P12
NT2-L03,234.0,NT2.PNG,P12
NT2-L04,533.0,NT2.PNG,P12
NT2-L03,650.0,NT2.PNG,P12
NT2-L04,133.0,NT2.PNG,P12
NT2-L03,200.0,NT2.PNG,P12
NT2-L04,4516.0,NT2.PNG,P12
NT2-L05,2830.0,NT2.PNG,P12
NT2-L06,4662.0,NT2.PNG,P12
NT2-L07,851.0,NT2.PNG,P12
NT2-L08,1016.0,NT2.PNG,P12
NT2-L09,2865.0,NT2.PNG,P12
NT2-L08,150.0,NT2.PNG,P12
NT2-L09,83.0,NT2.PNG,P12
NT2-L01,67.0,NT2.PNG,P12
NT2-L02,233.0,NT2.PNG,P12
NT2-L04,300.0,NT2.PNG,P12
NT2-L05,317.0,NT2.PNG,P12
NT2-L06,250.0,NT2.PNG,P12
NT2-L08,517.0,NT2.PNG,P12
NT2-L09,400.0,NT2.PNG,P12
NT2-L10,183.0,NT2.PNG,P12
NT2-L03,83.0,NT2.PNG,P12
NT2-L05,83.0,NT2.PNG,P12
NT2-L03,83.0,NT2.PNG,P12
NT2-L02,566.0,NT2.PNG,P12
NT2-L05,500.0,NT2.PNG,P12
NT2-L06,100.0,NT2.PNG,P12
NT2-L07,150.0,NT2.PNG,P12
NT2-L05,133.0,NT2.PNG,P13
NT2-L03,117.0,NT2.PNG,P13
NT2-L02,1116.0,NT2.PNG,P13
NT2-L03,167.0,NT2.PNG,P13
NT2-L02,750.0,NT2.PNG,P13
NT2-L03,1866.0,NT2.PNG,P13
NT2-L04,2015.0,NT2.PNG,P13
NT2-L03,516.0,NT2.PNG,P13
NT2-L02,1716.0,NT2.PNG,P13
NT2-L03,1167.0,NT2.PNG,P13
NT2-L04,167.0,NT2.PNG,P13
NT2-L03,250.0,NT2.PNG,P13
NT2-L04,3082.0,NT2.PNG,P13
NT2-L05,200.0,NT2.PNG,P13
NT2-L04,449.0,NT2.PNG,P13
NT2-L05,4364.0,NT2.PNG,P13
NT2-L06,1615.0,NT2.PNG,P13
NT2-L05,784.0,NT2.PNG,P13
NT2-L06,1783.0,NT2.PNG,P13
NT2-L07,233.0,NT2.PNG,P13
NT2-L06,350.0,NT2.PNG,P13
NT2-L05,300.0,NT2.PNG,P13
NT2-L04,517.0,NT2.PNG,P13
NT2-L05,1133.0,NT2.PNG,P13
NT2-L06,717.0,NT2.PNG,P13
NT2-L07,2481.0,NT2.PNG,P13
NT2-L08,1300.0,NT2.PNG,P13
NT2-L09,850.0,NT2.PNG,P13
NT2-L10,1850.0,NT2.PNG,P13
NT2-L09,133.0,NT2.PNG,P13
NT2-L10,117.0,NT2.PNG,P13
NT2-L02,250.0,NT2.PNG,P14
NT2-L01,266.0,NT2.PNG,P14
NT2-L02,383.0,NT2.PNG,P14
NT2-L01,67.0,NT2.PNG,P14
NT2-L02,83.0,NT2.PNG,P14
NT2-L01,284.0,NT2.PNG,P14
NT2-L02,534.0,NT2.PNG,P14
NT2-L01,483.0,NT2.PNG,P14
NT2-L02,100.0,NT2.PNG,P14
NT2-L01,965.0,NT2.PNG,P14
NT2-L02,649.0,NT2.PNG,P14
NT2-L03,633.0,NT2.PNG,P14
NT2-L02,167.0,NT2.PNG,P14
NT2-L03,67.0,NT2.PNG,P14
NT2-L04,234.0,NT2.PNG,P14
NT2-L03,350.0,NT2.PNG,P14
NT2-L04,383.0,NT2.PNG,P14
NT2-L05,83.0,NT2.PNG,P14
NT2-L04,184.0,NT2.PNG,P14
NT2-L05,550.0,NT2.PNG,P14
NT2-L04,83.0,NT2.PNG,P14
NT2-L05,67.0,NT2.PNG,P14
NT2-L06,283.0,NT2.PNG,P14
NT2-L05,67.0,NT2.PNG,P14
NT2-L06,316.0,NT2.PNG,P14
NT2-L07,499.0,NT2.PNG,P14
NT2-L06,67.0,NT2.PNG,P14
NT2-L08,167.0,NT2.PNG,P14
NT2-L07,67.0,NT2.PNG,P14
NT2-L08,217.0,NT2.PNG,P14
NT2-L10,183.0,NT2.PNG,P14
NT2-L08,83.0,NT2.PNG,P14
NT2-L09,100.0,NT2.PNG,P14
NT2-L05,217.0,NT2.PNG,P14
NT2-L02,400.0,NT2.PNG,P15
NT2-L01,2415.0,NT2.PNG,P15
NT2-L02,2300.0,NT2.PNG,P15
NT2-L03,3399.0,NT2.PNG,P15
NT2-L04,3082.0,NT2.PNG,P15
NT2-L05,934.0,NT2.PNG,P15
NT2-L04,334.0,NT2.PNG,P15
NT2-L05,718.0,NT2.PNG,P15
NT2-L04,799.0,NT2.PNG,P15
NT2-L05,117.0,NT2.PNG,P15
NT2-L06,383.0,NT2.PNG,P15
NT2-L05,83.0,NT2.PNG,P15
NT2-L06,883.0,NT2.PNG,P15
NT2-L05,100.0,NT2.PNG,P15
NT2-L06,117.0,NT2.PNG,P15
NT2-L05,266.0,NT2.PNG,P15
NT2-L06,316.0,NT2.PNG,P15
NT2-L05,551.0,NT2.PNG,P15
NT2-L06,67.0,NT2.PNG,P15
NT2-L05,134.0,NT2.PNG,P15
NT2-L06,67.0,NT2.PNG,P15
NT2-L05,367.0,NT2.PNG,P15
NT2-L06,134.0,NT2.PNG,P15
NT2-L05,150.0,NT2.PNG,P15
NT2-L07,652.0,NT2.PNG,P15
NT2-L06,183.0,NT2.PNG,P15
NT2-L07,284.0,NT2.PNG,P15
NT2-L06,117.0,NT2.PNG,P15
NT2-L07,317.0,NT2.PNG,P15
NT2-L06,716.0,NT2.PNG,P15
NT2-L05,117.0,NT2.PNG,P15
NT2-L06,117.0,NT2.PNG,P15
NT2-L07,67.0,NT2.PNG,P15
NT2-L08,284.0,NT2.PNG,P15
NT2-L07,802.0,NT2.PNG,P15
NT2-L08,735.0,NT2.PNG,P15
NT2-L07,134.0,NT2.PNG,P15
NT2-L06,117.0,NT2.PNG,P15
NT2-L08,1233.0,NT2.PNG,P15
NT2-L09,67.0,NT2.PNG,P15
NT2-L08,1301.0,NT2.PNG,P15
NT2-L01,267.0,NT2.PNG,P15
NT2-L02,200.0,NT2.PNG,P15
NT2-L01,233.0,NT2.PNG,P15
NT2-L02,283.0,NT2.PNG,P15
NT2-L04,217.0,NT2.PNG,P15
NT2-L05,817.0,NT2.PNG,P15
NT2-L03,250.0,NT2.PNG,P16
NT2-L02,67.0,NT2.PNG,P16
NT2-L01,2299.0,NT2.PNG,P16
NT2-L02,2101.0,NT2.PNG,P16
NT2-L03,832.0,NT2.PNG,P16
NT2-L04,217.0,NT2.PNG,P16
NT2-L03,1315.0,NT2.PNG,P16
NT2-L04,2783.0,NT2.PNG,P16
NT2-L05,3000.0,NT2.PNG,P16
NT2-L06,2798.0,NT2.PNG,P16
NT2-L07,3066.0,NT2.PNG,P16
NT2-L08,2766.0,NT2.PNG,P16
NT2-L09,1350.0,NT2.PNG,P16
NT2-L08,400.0,NT2.PNG,P16
NT2-L09,750.0,NT2.PNG,P16
NT2-L10,233.0,NT2.PNG,P16
NT2-L09,333.0,NT2.PNG,P16
NT2-L03,300.0,NT2.PNG,P16
NT2-L04,400.0,NT2.PNG,P16
NT2-L03,200.0,NT2.PNG,P17
NT2-L02,100.0,NT2.PNG,P17
NT2-L01,83.0,NT2.PNG,P17
NT2-L02,917.0,NT2.PNG,P17
NT2-L01,3597.0,NT2.PNG,P17
NT2-L02,550.0,NT2.PNG,P17
NT2-L01,183.0,NT2.PNG,P17
NT2-L02,216.0,NT2.PNG,P17
NT2-L03,117.0,NT2.PNG,P17
NT2-L02,3530.0,NT2.PNG,P17
NT2-L03,3398.0,NT2.PNG,P17
NT2-L02,167.0,NT2.PNG,P17
NT2-L01,316.0,NT2.PNG,P17
NT2-L02,550.0,NT2.PNG,P17
NT2-L01,300.0,NT2.PNG,P17
NT2-L02,499.0,NT2.PNG,P17
NT2-L01,1067.0,NT2.PNG,P17
NT2-L02,433.0,NT2.PNG,P17
NT2-L03,1098.0,NT2.PNG,P17
NT2-L04,233.0,NT2.PNG,P17
NT2-L03,1133.0,NT2.PNG,P17
NT2-L04,2350.0,NT2.PNG,P17
NT2-L05,2481.0,NT2.PNG,P17
NT2-L06,3333.0,NT2.PNG,P17
NT2-L07,267.0,NT2.PNG,P17
NT2-L06,283.0,NT2.PNG,P17
NT2-L07,3648.0,NT2.PNG,P17
NT2-L08,5844.0,NT2.PNG,P17
NT2-L09,250.0,NT2.PNG,P17
NT2-L08,300.0,NT2.PNG,P17
NT2-L09,333.0,NT2.PNG,P17
NT2-L08,200.0,NT2.PNG,P17
NT2-L07,266.0,NT2.PNG,P17
NT2-L08,483.0,NT2.PNG,P17
NT2-L09,500.0,NT2.PNG,P17
NT2-L04,567.0,NT2.PNG,P17
NT2-L06,167.0,NT2.PNG,P17
NT2-L05,683.0,NT2.PNG,P17
NT2-L04,750.0,NT2.PNG,P17
NT2-L03,2747.0,NT2.PNG,P17
NT2-L04,718.0,NT2.PNG,P17
NT2-L03,815.0,NT2.PNG,P17
NT2-L03,333.0,NT2.PNG,P18
NT2-L02,534.0,NT2.PNG,P18
NT2-L03,450.0,NT2.PNG,P18
