AOIName,FixationDuration,Stimulus,Participant
SC7-L08,100.0,SC7.PNG,P02_2
SC7-L09,433.0,SC7.PNG,P02_2
SC7-L08,200.0,SC7.PNG,P02_2
SC7-L09,217.0,SC7.PNG,P02_2
SC7-L08,300.0,SC7.PNG,P02_2
SC7-L09,383.0,SC7.PNG,P02_2
SC7-L08,783.0,SC7.PNG,P02_2
SC7-L09,633.0,SC7.PNG,P02_2
SC7-L08,283.0,SC7.PNG,P02_2
SC7-L09,1950.0,SC7.PNG,P02_2
SC7-L08,1682.0,SC7.PNG,P02_2
SC7-L07,333.0,SC7.PNG,P02_2
SC7-L08,183.0,SC7.PNG,P02_2
SC7-L04,316.0,SC7.PNG,P03
SC7-L02,167.0,SC7.PNG,P03
SC7-L03,733.0,SC7.PNG,P03
SC7-L02,83.0,SC7.PNG,P03
SC7-L03,499.0,SC7.PNG,P03
SC7-L04,350.0,SC7.PNG,P03
SC7-L05,167.0,SC7.PNG,P03
SC7-L04,267.0,SC7.PNG,P03
SC7-L05,2050.0,SC7.PNG,P03
SC7-L07,150.0,SC7.PNG,P03
SC7-L08,83.0,SC7.PNG,P03
SC7-L07,1067.0,SC7.PNG,P03
SC7-L08,183.0,SC7.PNG,P03
SC7-L09,133.0,SC7.PNG,P03
SC7-L08,1716.0,SC7.PNG,P03
SC7-L10,483.0,SC7.PNG,P03
SC7-L11,100.0,SC7.PNG,P03
SC7-L10,183.0,SC7.PNG,P03
SC7-L09,83.0,SC7.PNG,P03
SC7-L04,83.0,SC7.PNG,P03
SC7-L01,167.0,SC7.PNG,P03
SC7-L02,467.0,SC7.PNG,P03
SC7-L07,200.0,SC7.PNG,P03
SC7-L06,350.0,SC7.PNG,P03
SC7-L02,67.0,SC7.PNG,P03
SC7-L03,217.0,SC7.PNG,P03
SC7-L02,183.0,SC7.PNG,P03
SC7-L04,300.0,SC7.PNG,P03
SC7-L05,351.0,SC7.PNG,P03
SC7-L07,200.0,SC7.PNG,P03
SC7-L06,367.0,SC7.PNG,P03
SC7-L07,200.0,SC7.PNG,P03
SC7-L10,366.0,SC7.PNG,P03
SC7-L08,233.0,SC7.PNG,P03
SC7-L09,500.0,SC7.PNG,P03
SC7-L08,117.0,SC7.PNG,P03
SC7-L09,150.0,SC7.PNG,P03
SC7-L08,799.0,SC7.PNG,P03
SC7-L05,150.0,SC7.PNG,P03
SC7-L04,183.0,SC7.PNG,P03
SC7-L05,300.0,SC7.PNG,P03
SC7-L03,133.0,SC7.PNG,P03_2
SC7-L05,133.0,SC7.PNG,P03_2
SC7-L04,67.0,SC7.PNG,P03_2
SC7-L02,117.0,SC7.PNG,P03_2
SC7-L03,67.0,SC7.PNG,P03_2
SC7-L05,267.0,SC7.PNG,P03_2
SC7-L06,100.0,SC7.PNG,P03_2
SC7-L07,266.0,SC7.PNG,P03_2
SC7-L08,100.0,SC7.PNG,P03_2
SC7-L05,117.0,SC7.PNG,P03_2
SC7-L06,67.0,SC7.PNG,P03_2
SC7-L07,167.0,SC7.PNG,P03_2
SC7-L06,67.0,SC7.PNG,P03_2
SC7-L05,167.0,SC7.PNG,P03_2
SC7-L07,233.0,SC7.PNG,P03_2
SC7-L05,100.0,SC7.PNG,P03_2
SC7-L07,167.0,SC7.PNG,P03_2
SC7-L08,67.0,SC7.PNG,P03_2
SC7-L07,133.0,SC7.PNG,P03_2
SC7-L09,83.0,SC7.PNG,P03_2
SC7-L08,583.0,SC7.PNG,P03_2
SC7-L09,83.0,SC7.PNG,P03_2
SC7-L08,300.0,SC7.PNG,P03_2
SC7-L02,250.0,SC7.PNG,P04
SC7-L03,133.0,SC7.PNG,P04
SC7-L05,267.0,SC7.PNG,P04
SC7-L06,117.0,SC7.PNG,P04
SC7-L01,117.0,SC7.PNG,P04
SC7-L05,250.0,SC7.PNG,P04
SC7-L06,183.0,SC7.PNG,P04
SC7-L07,767.0,SC7.PNG,P04
SC7-L01,400.0,SC7.PNG,P04
SC7-L05,100.0,SC7.PNG,P04
SC7-L04,200.0,SC7.PNG,P04
SC7-L06,199.0,SC7.PNG,P04
SC7-L07,516.0,SC7.PNG,P04
SC7-L08,400.0,SC7.PNG,P04
SC7-L09,1582.0,SC7.PNG,P04
SC7-L10,367.0,SC7.PNG,P04
SC7-L09,366.0,SC7.PNG,P04
SC7-L02,367.0,SC7.PNG,P04
SC7-L04,566.0,SC7.PNG,P04
SC7-L05,400.0,SC7.PNG,P04
SC7-L06,250.0,SC7.PNG,P04
SC7-L05,916.0,SC7.PNG,P04
SC7-L04,833.0,SC7.PNG,P04
SC7-L06,217.0,SC7.PNG,P04
SC7-L07,350.0,SC7.PNG,P04
SC7-L08,866.0,SC7.PNG,P04
SC7-L07,532.0,SC7.PNG,P04
SC7-L08,1383.0,SC7.PNG,P04
SC7-L09,1749.0,SC7.PNG,P04
SC7-L08,1865.0,SC7.PNG,P04
SC7-L06,383.0,SC7.PNG,P04
SC7-L05,933.0,SC7.PNG,P04
SC7-L08,1615.0,SC7.PNG,P04
SC7-L06,117.0,SC7.PNG,P04
SC7-L05,250.0,SC7.PNG,P04
SC7-L09,1116.0,SC7.PNG,P04
SC7-L07,266.0,SC7.PNG,P04
SC7-L08,1282.0,SC7.PNG,P04
SC7-L07,450.0,SC7.PNG,P04
SC7-L08,550.0,SC7.PNG,P04
SC7-L09,316.0,SC7.PNG,P04
SC7-L02,433.0,SC7.PNG,P04
SC7-L02,117.0,SC7.PNG,P05
SC7-L01,916.0,SC7.PNG,P05
SC7-L03,350.0,SC7.PNG,P05
SC7-L04,217.0,SC7.PNG,P05
SC7-L02,233.0,SC7.PNG,P05
SC7-L04,150.0,SC7.PNG,P05
SC7-L05,783.0,SC7.PNG,P05
SC7-L04,350.0,SC7.PNG,P05
SC7-L06,3899.0,SC7.PNG,P05
SC7-L07,1783.0,SC7.PNG,P05
SC7-L08,2649.0,SC7.PNG,P05
SC7-L05,567.0,SC7.PNG,P05
SC7-L06,100.0,SC7.PNG,P05
SC7-L08,2633.0,SC7.PNG,P05
SC7-L09,383.0,SC7.PNG,P05
SC7-L08,216.0,SC7.PNG,P05
SC7-L09,1784.0,SC7.PNG,P05
SC7-L07,250.0,SC7.PNG,P05
SC7-L06,416.0,SC7.PNG,P05
SC7-L09,416.0,SC7.PNG,P05
SC7-L08,2199.0,SC7.PNG,P05
SC7-L05,850.0,SC7.PNG,P05
SC7-L06,1516.0,SC7.PNG,P05
SC7-L08,350.0,SC7.PNG,P05
SC7-L09,2714.0,SC7.PNG,P05
SC7-L06,150.0,SC7.PNG,P05
SC7-L05,133.0,SC7.PNG,P05
SC7-L07,400.0,SC7.PNG,P05
SC7-L08,83.0,SC7.PNG,P05
SC7-L07,383.0,SC7.PNG,P05
SC7-L09,416.0,SC7.PNG,P05
SC7-L08,200.0,SC7.PNG,P05
SC7-L07,617.0,SC7.PNG,P05
SC7-L08,5596.0,SC7.PNG,P05
SC7-L09,117.0,SC7.PNG,P05
SC7-L08,1265.0,SC7.PNG,P05
SC7-L05,1132.0,SC7.PNG,P05
SC7-L09,500.0,SC7.PNG,P05
SC7-L08,750.0,SC7.PNG,P05
SC7-L05,283.0,SC7.PNG,P05
SC7-L08,1499.0,SC7.PNG,P05
SC7-L05,599.0,SC7.PNG,P05
SC7-L09,3714.0,SC7.PNG,P05
SC7-L06,200.0,SC7.PNG,P05
SC7-L08,1900.0,SC7.PNG,P05
SC7-L09,966.0,SC7.PNG,P05
SC7-L05,800.0,SC7.PNG,P05
SC7-L09,1815.0,SC7.PNG,P05
SC7-L10,200.0,SC7.PNG,P05
SC7-L04,250.0,SC7.PNG,P05
SC7-L11,100.0,SC7.PNG,P05
SC7-L10,200.0,SC7.PNG,P05
SC7-L09,583.0,SC7.PNG,P05
SC7-L05,284.0,SC7.PNG,P05
SC7-L09,8678.0,SC7.PNG,P05
SC7-L06,83.0,SC7.PNG,P05
SC7-L05,699.0,SC7.PNG,P05
SC7-L06,200.0,SC7.PNG,P05
SC7-L08,733.0,SC7.PNG,P05
SC7-L09,533.0,SC7.PNG,P05
SC7-L08,333.0,SC7.PNG,P05
SC7-L09,2217.0,SC7.PNG,P05
SC7-L08,983.0,SC7.PNG,P05
SC7-L01,383.0,SC7.PNG,P05_2
SC7-L02,383.0,SC7.PNG,P05_2
SC7-L03,133.0,SC7.PNG,P05_2
SC7-L05,266.0,SC7.PNG,P05_2
SC7-L04,333.0,SC7.PNG,P05_2
SC7-L05,766.0,SC7.PNG,P05_2
SC7-L06,1517.0,SC7.PNG,P05_2
SC7-L05,550.0,SC7.PNG,P05_2
SC7-L07,2299.0,SC7.PNG,P05_2
SC7-L05,500.0,SC7.PNG,P05_2
SC7-L06,1548.0,SC7.PNG,P05_2
SC7-L07,500.0,SC7.PNG,P05_2
SC7-L08,1182.0,SC7.PNG,P05_2
SC7-L07,150.0,SC7.PNG,P05_2
SC7-L06,400.0,SC7.PNG,P05_2
SC7-L08,7095.0,SC7.PNG,P05_2
SC7-L06,250.0,SC7.PNG,P05_2
SC7-L08,500.0,SC7.PNG,P05_2
SC7-L07,616.0,SC7.PNG,P05_2
SC7-L05,683.0,SC7.PNG,P05_2
SC7-L09,100.0,SC7.PNG,P05_2
SC7-L08,917.0,SC7.PNG,P05_2
SC7-L07,767.0,SC7.PNG,P05_2
SC7-L08,1099.0,SC7.PNG,P05_2
SC7-L05,1416.0,SC7.PNG,P05_2
SC7-L08,300.0,SC7.PNG,P05_2
SC7-L09,533.0,SC7.PNG,P05_2
SC7-L08,450.0,SC7.PNG,P05_2
SC7-L05,1166.0,SC7.PNG,P05_2
SC7-L09,83.0,SC7.PNG,P05_2
SC7-L08,416.0,SC7.PNG,P05_2
SC7-L09,1083.0,SC7.PNG,P05_2
SC7-L08,700.0,SC7.PNG,P05_2
SC7-L09,983.0,SC7.PNG,P05_2
SC7-L08,1199.0,SC7.PNG,P05_2
SC7-L09,3098.0,SC7.PNG,P05_2
SC7-L08,250.0,SC7.PNG,P05_2
SC7-L09,200.0,SC7.PNG,P05_2
SC7-L08,450.0,SC7.PNG,P05_2
SC7-L09,999.0,SC7.PNG,P05_2
SC7-L06,733.0,SC7.PNG,P05_2
SC7-L07,399.0,SC7.PNG,P05_2
SC7-L06,383.0,SC7.PNG,P05_2
SC7-L08,1033.0,SC7.PNG,P05_2
SC7-L09,1132.0,SC7.PNG,P05_2
SC7-L05,1266.0,SC7.PNG,P05_2
SC7-L09,933.0,SC7.PNG,P05_2
SC7-L06,67.0,SC7.PNG,P05_2
SC7-L05,832.0,SC7.PNG,P05_2
SC7-L06,150.0,SC7.PNG,P05_2
SC7-L09,117.0,SC7.PNG,P05_2
SC7-L08,2332.0,SC7.PNG,P05_2
SC7-L04,133.0,SC7.PNG,P06
SC7-L02,167.0,SC7.PNG,P06
SC7-L01,550.0,SC7.PNG,P06
SC7-L02,167.0,SC7.PNG,P06
SC7-L03,133.0,SC7.PNG,P06
SC7-L02,83.0,SC7.PNG,P06
SC7-L01,300.0,SC7.PNG,P06
SC7-L02,483.0,SC7.PNG,P06
SC7-L03,450.0,SC7.PNG,P06
SC7-L05,383.0,SC7.PNG,P06
SC7-L06,1051.0,SC7.PNG,P06
SC7-L07,749.0,SC7.PNG,P06
SC7-L06,417.0,SC7.PNG,P06
SC7-L07,416.0,SC7.PNG,P06
SC7-L06,550.0,SC7.PNG,P06
SC7-L07,966.0,SC7.PNG,P06
SC7-L06,1465.0,SC7.PNG,P06
SC7-L05,267.0,SC7.PNG,P06
SC7-L06,217.0,SC7.PNG,P06
SC7-L07,1632.0,SC7.PNG,P06
SC7-L08,799.0,SC7.PNG,P06
SC7-L09,433.0,SC7.PNG,P06
SC7-L08,233.0,SC7.PNG,P06
SC7-L09,183.0,SC7.PNG,P06
SC7-L08,783.0,SC7.PNG,P06
SC7-L09,1049.0,SC7.PNG,P06
SC7-L08,316.0,SC7.PNG,P06
SC7-L09,333.0,SC7.PNG,P06
SC7-L06,683.0,SC7.PNG,P06
SC7-L08,183.0,SC7.PNG,P06
SC7-L09,3815.0,SC7.PNG,P06
SC7-L07,167.0,SC7.PNG,P06
SC7-L06,733.0,SC7.PNG,P06
SC7-L10,1915.0,SC7.PNG,P06
SC7-L06,1032.0,SC7.PNG,P06
SC7-L08,383.0,SC7.PNG,P06
SC7-L07,233.0,SC7.PNG,P06
SC7-L10,217.0,SC7.PNG,P06
SC7-L07,1465.0,SC7.PNG,P06
SC7-L08,2364.0,SC7.PNG,P06
SC7-L09,100.0,SC7.PNG,P06_2
SC7-L07,516.0,SC7.PNG,P06_2
SC7-L08,250.0,SC7.PNG,P06_2
SC7-L09,766.0,SC7.PNG,P06_2
SC7-L10,267.0,SC7.PNG,P06_2
SC7-L06,117.0,SC7.PNG,P07
SC7-L03,117.0,SC7.PNG,P07
SC7-L02,416.0,SC7.PNG,P07
SC7-L01,117.0,SC7.PNG,P07
SC7-L02,900.0,SC7.PNG,P07
SC7-L03,733.0,SC7.PNG,P07
SC7-L06,733.0,SC7.PNG,P07
SC7-L07,117.0,SC7.PNG,P07
SC7-L06,266.0,SC7.PNG,P07
SC7-L07,500.0,SC7.PNG,P07
SC7-L06,932.0,SC7.PNG,P07
SC7-L07,633.0,SC7.PNG,P07
SC7-L08,549.0,SC7.PNG,P07
SC7-L07,100.0,SC7.PNG,P07
SC7-L09,366.0,SC7.PNG,P07
SC7-L08,3081.0,SC7.PNG,P07
SC7-L09,1332.0,SC7.PNG,P07
SC7-L10,266.0,SC7.PNG,P07
SC7-L09,267.0,SC7.PNG,P07
SC7-L06,666.0,SC7.PNG,P07
SC7-L07,200.0,SC7.PNG,P07
SC7-L09,150.0,SC7.PNG,P07
SC7-L08,683.0,SC7.PNG,P07
SC7-L07,300.0,SC7.PNG,P07
SC7-L08,433.0,SC7.PNG,P07
SC7-L09,133.0,SC7.PNG,P07
SC7-L08,1299.0,SC7.PNG,P07
SC7-L09,233.0,SC7.PNG,P07
SC7-L08,2364.0,SC7.PNG,P07
SC7-L09,150.0,SC7.PNG,P07
SC7-L08,2464.0,SC7.PNG,P07
SC7-L09,400.0,SC7.PNG,P07
SC7-L10,333.0,SC7.PNG,P07
SC7-L04,300.0,SC7.PNG,P07
SC7-L07,350.0,SC7.PNG,P07
SC7-L03,516.0,SC7.PNG,P07_2
SC7-L02,250.0,SC7.PNG,P07_2
SC7-L06,1399.0,SC7.PNG,P07_2
SC7-L07,2598.0,SC7.PNG,P07_2
SC7-L06,266.0,SC7.PNG,P07_2
SC7-L07,200.0,SC7.PNG,P07_2
SC7-L06,67.0,SC7.PNG,P07_2
SC7-L08,383.0,SC7.PNG,P07_2
SC7-L09,300.0,SC7.PNG,P07_2
SC7-L08,383.0,SC7.PNG,P07_2
SC7-L09,100.0,SC7.PNG,P07_2
SC7-L08,1083.0,SC7.PNG,P07_2
SC7-L09,533.0,SC7.PNG,P07_2
SC7-L08,1066.0,SC7.PNG,P07_2
SC7-L09,1947.0,SC7.PNG,P07_2
SC7-L08,100.0,SC7.PNG,P07_2
SC7-L06,100.0,SC7.PNG,P07_2
SC7-L10,317.0,SC7.PNG,P07_2
SC7-L06,100.0,SC7.PNG,P07_2
SC7-L10,150.0,SC7.PNG,P07_2
SC7-L11,283.0,SC7.PNG,P07_2
SC7-L03,133.0,SC7.PNG,P08
SC7-L02,666.0,SC7.PNG,P08
SC7-L01,200.0,SC7.PNG,P08
SC7-L02,500.0,SC7.PNG,P08
SC7-L03,966.0,SC7.PNG,P08
SC7-L04,233.0,SC7.PNG,P08
SC7-L05,1399.0,SC7.PNG,P08
SC7-L06,500.0,SC7.PNG,P08
SC7-L05,1082.0,SC7.PNG,P08
SC7-L04,217.0,SC7.PNG,P08
SC7-L03,300.0,SC7.PNG,P08
SC7-L05,200.0,SC7.PNG,P08
SC7-L06,416.0,SC7.PNG,P08
SC7-L05,716.0,SC7.PNG,P08
SC7-L06,3414.0,SC7.PNG,P08
SC7-L05,767.0,SC7.PNG,P08
SC7-L06,799.0,SC7.PNG,P08
SC7-L05,217.0,SC7.PNG,P08
SC7-L06,2430.0,SC7.PNG,P08
SC7-L07,2332.0,SC7.PNG,P08
SC7-L08,250.0,SC7.PNG,P08
SC7-L06,300.0,SC7.PNG,P08
SC7-L08,2665.0,SC7.PNG,P08
SC7-L09,233.0,SC7.PNG,P08
SC7-L08,4132.0,SC7.PNG,P08
SC7-L09,3283.0,SC7.PNG,P08
SC7-L08,167.0,SC7.PNG,P08
SC7-L09,67.0,SC7.PNG,P08
SC7-L08,533.0,SC7.PNG,P08
SC7-L04,100.0,SC7.PNG,P08
SC7-L08,100.0,SC7.PNG,P08
SC7-L06,267.0,SC7.PNG,P08
SC7-L05,433.0,SC7.PNG,P08
SC7-L06,67.0,SC7.PNG,P08
SC7-L07,166.0,SC7.PNG,P08
SC7-L08,483.0,SC7.PNG,P08
SC7-L09,83.0,SC7.PNG,P08
SC7-L08,67.0,SC7.PNG,P08
SC7-L09,367.0,SC7.PNG,P08
SC7-L08,317.0,SC7.PNG,P08
SC7-L07,100.0,SC7.PNG,P08
SC7-L08,83.0,SC7.PNG,P08
SC7-L07,100.0,SC7.PNG,P08
SC7-L08,100.0,SC7.PNG,P08
SC7-L06,133.0,SC7.PNG,P08
SC7-L05,83.0,SC7.PNG,P08
SC7-L06,100.0,SC7.PNG,P08
SC7-L05,117.0,SC7.PNG,P08
SC7-L06,483.0,SC7.PNG,P08
SC7-L05,217.0,SC7.PNG,P08
SC7-L06,83.0,SC7.PNG,P08
SC7-L07,167.0,SC7.PNG,P08
SC7-L06,450.0,SC7.PNG,P08
SC7-L07,83.0,SC7.PNG,P08
SC7-L06,533.0,SC7.PNG,P08
SC7-L08,400.0,SC7.PNG,P08
SC7-L07,67.0,SC7.PNG,P08
SC7-L08,117.0,SC7.PNG,P08
SC7-L07,634.0,SC7.PNG,P08
SC7-L08,100.0,SC7.PNG,P08
SC7-L07,67.0,SC7.PNG,P08
SC7-L06,83.0,SC7.PNG,P08
SC7-L05,666.0,SC7.PNG,P08
SC7-L09,450.0,SC7.PNG,P08
SC7-L07,83.0,SC7.PNG,P08
SC7-L08,333.0,SC7.PNG,P08
SC7-L07,283.0,SC7.PNG,P08
SC7-L08,417.0,SC7.PNG,P08
SC7-L09,250.0,SC7.PNG,P08
SC7-L06,83.0,SC7.PNG,P08
SC7-L07,300.0,SC7.PNG,P08
SC7-L06,83.0,SC7.PNG,P08
SC7-L07,334.0,SC7.PNG,P08
SC7-L08,283.0,SC7.PNG,P08
SC7-L07,217.0,SC7.PNG,P08
SC7-L08,134.0,SC7.PNG,P08
SC7-L07,117.0,SC7.PNG,P08
SC7-L08,233.0,SC7.PNG,P08
SC7-L07,400.0,SC7.PNG,P08
SC7-L08,67.0,SC7.PNG,P08
SC7-L07,133.0,SC7.PNG,P08
SC7-L09,200.0,SC7.PNG,P08
SC7-L08,267.0,SC7.PNG,P08
SC7-L09,284.0,SC7.PNG,P08
SC7-L08,67.0,SC7.PNG,P08
SC7-L09,100.0,SC7.PNG,P08
SC7-L02,533.0,SC7.PNG,P09
SC7-L04,400.0,SC7.PNG,P09
SC7-L05,83.0,SC7.PNG,P09
SC7-L06,816.0,SC7.PNG,P09
SC7-L04,217.0,SC7.PNG,P09
SC7-L05,83.0,SC7.PNG,P09
SC7-L06,200.0,SC7.PNG,P09
SC7-L05,1266.0,SC7.PNG,P09
SC7-L06,167.0,SC7.PNG,P09
SC7-L05,266.0,SC7.PNG,P09
SC7-L06,1016.0,SC7.PNG,P09
SC7-L07,133.0,SC7.PNG,P09
SC7-L08,233.0,SC7.PNG,P09
SC7-L07,333.0,SC7.PNG,P09
SC7-L08,266.0,SC7.PNG,P09
SC7-L07,400.0,SC7.PNG,P09
SC7-L08,217.0,SC7.PNG,P09
SC7-L09,267.0,SC7.PNG,P09
SC7-L08,133.0,SC7.PNG,P09
SC7-L09,233.0,SC7.PNG,P09
SC7-L10,300.0,SC7.PNG,P09
SC7-L08,933.0,SC7.PNG,P09
SC7-L09,200.0,SC7.PNG,P09
SC7-L08,383.0,SC7.PNG,P09
SC7-L09,949.0,SC7.PNG,P09
SC7-L08,216.0,SC7.PNG,P09
SC7-L09,266.0,SC7.PNG,P09
SC7-L07,83.0,SC7.PNG,P09
SC7-L09,284.0,SC7.PNG,P09
SC7-L11,416.0,SC7.PNG,P09
SC7-L07,216.0,SC7.PNG,P10
SC7-L05,1149.0,SC7.PNG,P10
SC7-L03,383.0,SC7.PNG,P10
SC7-L06,1567.0,SC7.PNG,P10
SC7-L05,1931.0,SC7.PNG,P10
SC7-L04,266.0,SC7.PNG,P10
SC7-L05,1366.0,SC7.PNG,P10
SC7-L06,1616.0,SC7.PNG,P10
SC7-L05,183.0,SC7.PNG,P10
SC7-L06,849.0,SC7.PNG,P10
SC7-L07,516.0,SC7.PNG,P10
SC7-L08,816.0,SC7.PNG,P10
SC7-L09,3613.0,SC7.PNG,P10
SC7-L08,300.0,SC7.PNG,P10
SC7-L09,916.0,SC7.PNG,P10
SC7-L06,750.0,SC7.PNG,P10
SC7-L09,500.0,SC7.PNG,P10
SC7-L08,616.0,SC7.PNG,P10
SC7-L07,350.0,SC7.PNG,P10
SC7-L06,1832.0,SC7.PNG,P10
SC7-L08,1499.0,SC7.PNG,P10
SC7-L07,266.0,SC7.PNG,P10
SC7-L08,4964.0,SC7.PNG,P10
SC7-L09,2832.0,SC7.PNG,P10
SC7-L08,1000.0,SC7.PNG,P10
SC7-L09,750.0,SC7.PNG,P10
SC7-L08,667.0,SC7.PNG,P10
SC7-L09,666.0,SC7.PNG,P10
SC7-L08,916.0,SC7.PNG,P10
SC7-L09,3799.0,SC7.PNG,P10
SC7-L06,650.0,SC7.PNG,P10
SC7-L09,316.0,SC7.PNG,P10
SC7-L08,1250.0,SC7.PNG,P10
SC7-L06,150.0,SC7.PNG,P10
SC7-L05,733.0,SC7.PNG,P10
SC7-L09,200.0,SC7.PNG,P10
SC7-L10,449.0,SC7.PNG,P10
SC7-L05,183.0,SC7.PNG,P10
SC7-L06,117.0,SC7.PNG,P10
SC7-L05,384.0,SC7.PNG,P10
SC7-L06,217.0,SC7.PNG,P10
SC7-L09,466.0,SC7.PNG,P10
SC7-L05,1382.0,SC7.PNG,P10
SC7-L08,1199.0,SC7.PNG,P10
SC7-L05,2932.0,SC7.PNG,P10
SC7-L06,466.0,SC7.PNG,P10
SC7-L07,2147.0,SC7.PNG,P10
SC7-L08,484.0,SC7.PNG,P10
SC7-L05,566.0,SC7.PNG,P10
SC7-L09,67.0,SC7.PNG,P10
SC7-L08,1132.0,SC7.PNG,P10
SC7-L05,833.0,SC7.PNG,P10
SC7-L08,300.0,SC7.PNG,P10
SC7-L05,316.0,SC7.PNG,P10
SC7-L08,250.0,SC7.PNG,P10
SC7-L05,600.0,SC7.PNG,P10
SC7-L09,133.0,SC7.PNG,P10
SC7-L08,1750.0,SC7.PNG,P10
SC7-L09,1233.0,SC7.PNG,P10
SC7-L07,400.0,SC7.PNG,P10
SC7-L05,749.0,SC7.PNG,P10
SC7-L09,2864.0,SC7.PNG,P10
SC7-L05,350.0,SC7.PNG,P10
SC7-L10,133.0,SC7.PNG,P10
SC7-L02,283.0,SC7.PNG,P10
SC7-L05,366.0,SC7.PNG,P10
SC7-L08,216.0,SC7.PNG,P11
SC7-L03,133.0,SC7.PNG,P11
SC7-L01,417.0,SC7.PNG,P11
SC7-L02,367.0,SC7.PNG,P11
SC7-L05,567.0,SC7.PNG,P11
SC7-L06,333.0,SC7.PNG,P11
SC7-L05,150.0,SC7.PNG,P11
SC7-L06,117.0,SC7.PNG,P11
SC7-L08,433.0,SC7.PNG,P11
