AOIName,FixationDuration,Stimulus,Participant
SC5-L06,2614.0,SC5.PNG,P02_2
SC5-L07,483.0,SC5.PNG,P02_2
SC5-L06,483.0,SC5.PNG,P02_2
SC5-L07,400.0,SC5.PNG,P02_2
SC5-L06,649.0,SC5.PNG,P02_2
SC5-L07,749.0,SC5.PNG,P02_2
SC5-L05,633.0,SC5.PNG,P02_2
SC5-L04,750.0,SC5.PNG,P02_2
SC5-L06,733.0,SC5.PNG,P02_2
SC5-L07,3215.0,SC5.PNG,P02_2
SC5-L06,882.0,SC5.PNG,P02_2
SC5-L04,100.0,SC5.PNG,P03
SC5-L05,83.0,SC5.PNG,P03
SC5-L03,200.0,SC5.PNG,P03
SC5-L01,83.0,SC5.PNG,P03
SC5-L02,167.0,SC5.PNG,P03
SC5-L04,117.0,SC5.PNG,P03
SC5-L03,350.0,SC5.PNG,P03
SC5-L05,167.0,SC5.PNG,P03
SC5-L03,683.0,SC5.PNG,P03
SC5-L04,1033.0,SC5.PNG,P03
SC5-L03,217.0,SC5.PNG,P03
SC5-L04,433.0,SC5.PNG,P03
SC5-L05,316.0,SC5.PNG,P03
SC5-L06,1232.0,SC5.PNG,P03
SC5-L09,167.0,SC5.PNG,P03
SC5-L11,267.0,SC5.PNG,P03
SC5-L12,183.0,SC5.PNG,P03
SC5-L13,233.0,SC5.PNG,P03
SC5-L16,549.0,SC5.PNG,P03
SC5-L17,150.0,SC5.PNG,P03
SC5-L16,150.0,SC5.PNG,P03
SC5-L15,283.0,SC5.PNG,P03
SC5-L16,750.0,SC5.PNG,P03
SC5-L17,1601.0,SC5.PNG,P03
SC5-L18,833.0,SC5.PNG,P03
SC5-L16,2331.0,SC5.PNG,P03
SC5-L18,250.0,SC5.PNG,P03
SC5-L16,1699.0,SC5.PNG,P03
SC5-L19,433.0,SC5.PNG,P03
SC5-L18,167.0,SC5.PNG,P03
SC5-L19,566.0,SC5.PNG,P03
SC5-L15,383.0,SC5.PNG,P03
SC5-L11,200.0,SC5.PNG,P03
SC5-L13,317.0,SC5.PNG,P03
SC5-L03,67.0,SC5.PNG,P03_2
SC5-L04,67.0,SC5.PNG,P03_2
SC5-L05,183.0,SC5.PNG,P03_2
SC5-L06,150.0,SC5.PNG,P03_2
SC5-L03,67.0,SC5.PNG,P03_2
SC5-L07,67.0,SC5.PNG,P03_2
SC5-L16,466.0,SC5.PNG,P03_2
SC5-L15,150.0,SC5.PNG,P03_2
SC5-L16,200.0,SC5.PNG,P03_2
SC5-L15,150.0,SC5.PNG,P03_2
SC5-L17,83.0,SC5.PNG,P03_2
SC5-L16,67.0,SC5.PNG,P03_2
SC5-L17,133.0,SC5.PNG,P03_2
SC5-L09,67.0,SC5.PNG,P03_2
SC5-L11,216.0,SC5.PNG,P03_2
SC5-L17,117.0,SC5.PNG,P03_2
SC5-L16,200.0,SC5.PNG,P03_2
SC5-L12,83.0,SC5.PNG,P03_2
SC5-L11,184.0,SC5.PNG,P03_2
SC5-L12,217.0,SC5.PNG,P03_2
SC5-L11,200.0,SC5.PNG,P03_2
SC5-L12,67.0,SC5.PNG,P03_2
SC5-L08,200.0,SC5.PNG,P03_2
SC5-L15,100.0,SC5.PNG,P03_2
SC5-L16,200.0,SC5.PNG,P03_2
SC5-L17,250.0,SC5.PNG,P03_2
SC5-L12,100.0,SC5.PNG,P03_2
SC5-L11,67.0,SC5.PNG,P03_2
SC5-L15,67.0,SC5.PNG,P03_2
SC5-L16,83.0,SC5.PNG,P03_2
SC5-L17,133.0,SC5.PNG,P03_2
SC5-L02,200.0,SC5.PNG,P04
SC5-L01,333.0,SC5.PNG,P04
SC5-L02,549.0,SC5.PNG,P04
SC5-L01,1965.0,SC5.PNG,P04
SC5-L02,250.0,SC5.PNG,P04
SC5-L03,916.0,SC5.PNG,P04
SC5-L04,233.0,SC5.PNG,P04
SC5-L07,383.0,SC5.PNG,P04
SC5-L11,584.0,SC5.PNG,P04
SC5-L12,200.0,SC5.PNG,P04
SC5-L13,333.0,SC5.PNG,P04
SC5-L02,783.0,SC5.PNG,P04
SC5-L03,250.0,SC5.PNG,P04
SC5-L04,300.0,SC5.PNG,P04
SC5-L03,516.0,SC5.PNG,P04
SC5-L04,1548.0,SC5.PNG,P04
SC5-L05,350.0,SC5.PNG,P04
SC5-L07,83.0,SC5.PNG,P04
SC5-L06,300.0,SC5.PNG,P04
SC5-L05,550.0,SC5.PNG,P04
SC5-L07,283.0,SC5.PNG,P04
SC5-L11,833.0,SC5.PNG,P04
SC5-L12,483.0,SC5.PNG,P04
SC5-L16,200.0,SC5.PNG,P04
SC5-L15,350.0,SC5.PNG,P04
SC5-L17,316.0,SC5.PNG,P04
SC5-L16,283.0,SC5.PNG,P04
SC5-L17,550.0,SC5.PNG,P04
SC5-L18,983.0,SC5.PNG,P04
SC5-L17,599.0,SC5.PNG,P04
SC5-L18,150.0,SC5.PNG,P04
SC5-L17,667.0,SC5.PNG,P04
SC5-L19,449.0,SC5.PNG,P04
SC5-L17,600.0,SC5.PNG,P04
SC5-L18,616.0,SC5.PNG,P04
SC5-L17,167.0,SC5.PNG,P04
SC5-L18,1099.0,SC5.PNG,P04
SC5-L16,183.0,SC5.PNG,P04
SC5-L17,183.0,SC5.PNG,P04
SC5-L04,283.0,SC5.PNG,P04
SC5-L03,833.0,SC5.PNG,P04
SC5-L04,1099.0,SC5.PNG,P04
SC5-L03,867.0,SC5.PNG,P04
SC5-L04,233.0,SC5.PNG,P04
SC5-L03,316.0,SC5.PNG,P04
SC5-L04,3314.0,SC5.PNG,P04
SC5-L09,200.0,SC5.PNG,P04
SC5-L11,566.0,SC5.PNG,P04
SC5-L13,682.0,SC5.PNG,P04
SC5-L12,366.0,SC5.PNG,P04
SC5-L17,333.0,SC5.PNG,P04
SC5-L05,200.0,SC5.PNG,P04
SC5-L01,500.0,SC5.PNG,P04
SC5-L04,633.0,SC5.PNG,P04
SC5-L02,217.0,SC5.PNG,P05
SC5-L03,533.0,SC5.PNG,P05
SC5-L02,117.0,SC5.PNG,P05
SC5-L01,267.0,SC5.PNG,P05
SC5-L03,616.0,SC5.PNG,P05
SC5-L02,150.0,SC5.PNG,P05
SC5-L01,266.0,SC5.PNG,P05
SC5-L03,966.0,SC5.PNG,P05
SC5-L04,1566.0,SC5.PNG,P05
SC5-L03,333.0,SC5.PNG,P05
SC5-L05,217.0,SC5.PNG,P05
SC5-L04,383.0,SC5.PNG,P05
SC5-L03,150.0,SC5.PNG,P05
SC5-L02,83.0,SC5.PNG,P05
SC5-L04,5532.0,SC5.PNG,P05
SC5-L03,1516.0,SC5.PNG,P05
SC5-L04,1249.0,SC5.PNG,P05
SC5-L03,150.0,SC5.PNG,P05
SC5-L04,4962.0,SC5.PNG,P05
SC5-L03,783.0,SC5.PNG,P05
SC5-L04,932.0,SC5.PNG,P05
SC5-L03,316.0,SC5.PNG,P05
SC5-L04,316.0,SC5.PNG,P05
SC5-L03,399.0,SC5.PNG,P05
SC5-L04,2349.0,SC5.PNG,P05
SC5-L05,534.0,SC5.PNG,P05
SC5-L09,316.0,SC5.PNG,P05
SC5-L05,183.0,SC5.PNG,P05
SC5-L11,600.0,SC5.PNG,P05
SC5-L04,167.0,SC5.PNG,P05
SC5-L05,6446.0,SC5.PNG,P05
SC5-L06,1084.0,SC5.PNG,P05
SC5-L05,233.0,SC5.PNG,P05
SC5-L06,2831.0,SC5.PNG,P05
SC5-L07,300.0,SC5.PNG,P05
SC5-L05,666.0,SC5.PNG,P05
SC5-L06,67.0,SC5.PNG,P05
SC5-L05,266.0,SC5.PNG,P05
SC5-L06,633.0,SC5.PNG,P05
SC5-L07,4430.0,SC5.PNG,P05
SC5-L06,633.0,SC5.PNG,P05
SC5-L05,783.0,SC5.PNG,P05
SC5-L04,1116.0,SC5.PNG,P05
SC5-L05,333.0,SC5.PNG,P05
SC5-L06,367.0,SC5.PNG,P05
SC5-L05,617.0,SC5.PNG,P05
SC5-L06,266.0,SC5.PNG,P05
SC5-L05,217.0,SC5.PNG,P05
SC5-L06,533.0,SC5.PNG,P05
SC5-L07,683.0,SC5.PNG,P05
SC5-L05,799.0,SC5.PNG,P05
SC5-L06,999.0,SC5.PNG,P05
SC5-L07,167.0,SC5.PNG,P05
SC5-L06,450.0,SC5.PNG,P05
SC5-L09,716.0,SC5.PNG,P05
SC5-L05,283.0,SC5.PNG,P05
SC5-L04,100.0,SC5.PNG,P05
SC5-L03,383.0,SC5.PNG,P05
SC5-L04,150.0,SC5.PNG,P05
SC5-L05,666.0,SC5.PNG,P05
SC5-L09,383.0,SC5.PNG,P05
SC5-L12,283.0,SC5.PNG,P05
SC5-L06,1199.0,SC5.PNG,P05
SC5-L05,183.0,SC5.PNG,P05
SC5-L11,6497.0,SC5.PNG,P05
SC5-L12,2931.0,SC5.PNG,P05
SC5-L11,217.0,SC5.PNG,P05
SC5-L12,2548.0,SC5.PNG,P05
SC5-L13,366.0,SC5.PNG,P05
SC5-L07,83.0,SC5.PNG,P05
SC5-L05,150.0,SC5.PNG,P05
SC5-L04,300.0,SC5.PNG,P05
SC5-L13,600.0,SC5.PNG,P05
SC5-L15,550.0,SC5.PNG,P05
SC5-L16,1016.0,SC5.PNG,P05
SC5-L17,1149.0,SC5.PNG,P05
SC5-L16,1633.0,SC5.PNG,P05
SC5-L17,1949.0,SC5.PNG,P05
SC5-L05,67.0,SC5.PNG,P05
SC5-L04,83.0,SC5.PNG,P05
SC5-L03,167.0,SC5.PNG,P05
SC5-L18,1333.0,SC5.PNG,P05
SC5-L16,150.0,SC5.PNG,P05
SC5-L17,400.0,SC5.PNG,P05
SC5-L19,250.0,SC5.PNG,P05
SC5-L17,300.0,SC5.PNG,P05
SC5-L16,900.0,SC5.PNG,P05
SC5-L17,200.0,SC5.PNG,P05
SC5-L18,516.0,SC5.PNG,P05
SC5-L19,300.0,SC5.PNG,P05
SC5-L15,350.0,SC5.PNG,P05
SC5-L12,383.0,SC5.PNG,P05
SC5-L16,183.0,SC5.PNG,P05
SC5-L05,83.0,SC5.PNG,P05
SC5-L04,250.0,SC5.PNG,P05
SC5-L05,250.0,SC5.PNG,P05
SC5-L04,1415.0,SC5.PNG,P05
SC5-L05,267.0,SC5.PNG,P05
SC5-L04,1882.0,SC5.PNG,P05
SC5-L17,183.0,SC5.PNG,P05
SC5-L06,183.0,SC5.PNG,P05
SC5-L04,2465.0,SC5.PNG,P05
SC5-L05,450.0,SC5.PNG,P05
SC5-L04,3082.0,SC5.PNG,P05
SC5-L05,583.0,SC5.PNG,P05
SC5-L04,1149.0,SC5.PNG,P05
SC5-L05,666.0,SC5.PNG,P05
SC5-L04,1150.0,SC5.PNG,P05
SC5-L05,983.0,SC5.PNG,P05
SC5-L04,6128.0,SC5.PNG,P05
SC5-L05,733.0,SC5.PNG,P05
SC5-L06,400.0,SC5.PNG,P05
SC5-L16,11142.0,SC5.PNG,P05
SC5-L03,383.0,SC5.PNG,P05
SC5-L01,150.0,SC5.PNG,P05_2
SC5-L02,366.0,SC5.PNG,P05_2
SC5-L01,550.0,SC5.PNG,P05_2
SC5-L02,117.0,SC5.PNG,P05_2
SC5-L03,416.0,SC5.PNG,P05_2
SC5-L01,367.0,SC5.PNG,P05_2
SC5-L02,217.0,SC5.PNG,P05_2
SC5-L04,366.0,SC5.PNG,P05_2
SC5-L03,350.0,SC5.PNG,P05_2
SC5-L04,1466.0,SC5.PNG,P05_2
SC5-L05,100.0,SC5.PNG,P05_2
SC5-L04,1983.0,SC5.PNG,P05_2
SC5-L05,83.0,SC5.PNG,P05_2
SC5-L04,133.0,SC5.PNG,P05_2
SC5-L05,1117.0,SC5.PNG,P05_2
SC5-L06,4281.0,SC5.PNG,P05_2
SC5-L07,1017.0,SC5.PNG,P05_2
SC5-L05,117.0,SC5.PNG,P05_2
SC5-L09,350.0,SC5.PNG,P05_2
SC5-L07,167.0,SC5.PNG,P05_2
SC5-L05,533.0,SC5.PNG,P05_2
SC5-L06,899.0,SC5.PNG,P05_2
SC5-L05,400.0,SC5.PNG,P05_2
SC5-L06,350.0,SC5.PNG,P05_2
SC5-L05,167.0,SC5.PNG,P05_2
SC5-L07,900.0,SC5.PNG,P05_2
SC5-L05,533.0,SC5.PNG,P05_2
SC5-L06,366.0,SC5.PNG,P05_2
SC5-L07,333.0,SC5.PNG,P05_2
SC5-L05,817.0,SC5.PNG,P05_2
SC5-L06,683.0,SC5.PNG,P05_2
SC5-L05,816.0,SC5.PNG,P05_2
SC5-L06,233.0,SC5.PNG,P05_2
SC5-L05,183.0,SC5.PNG,P05_2
SC5-L04,167.0,SC5.PNG,P05_2
SC5-L05,1265.0,SC5.PNG,P05_2
SC5-L06,200.0,SC5.PNG,P05_2
SC5-L05,400.0,SC5.PNG,P05_2
SC5-L06,366.0,SC5.PNG,P05_2
SC5-L11,1648.0,SC5.PNG,P05_2
SC5-L12,383.0,SC5.PNG,P05_2
SC5-L13,433.0,SC5.PNG,P05_2
SC5-L12,1383.0,SC5.PNG,P05_2
SC5-L11,1300.0,SC5.PNG,P05_2
SC5-L12,133.0,SC5.PNG,P05_2
SC5-L11,233.0,SC5.PNG,P05_2
SC5-L16,1382.0,SC5.PNG,P05_2
SC5-L17,4896.0,SC5.PNG,P05_2
SC5-L07,67.0,SC5.PNG,P05_2
SC5-L04,150.0,SC5.PNG,P05_2
SC5-L03,150.0,SC5.PNG,P05_2
SC5-L04,150.0,SC5.PNG,P05_2
SC5-L03,216.0,SC5.PNG,P05_2
SC5-L19,117.0,SC5.PNG,P05_2
SC5-L18,1016.0,SC5.PNG,P05_2
SC5-L15,133.0,SC5.PNG,P05_2
SC5-L16,183.0,SC5.PNG,P05_2
SC5-L11,418.0,SC5.PNG,P05_2
SC5-L18,216.0,SC5.PNG,P05_2
SC5-L17,816.0,SC5.PNG,P05_2
SC5-L16,583.0,SC5.PNG,P05_2
SC5-L06,267.0,SC5.PNG,P05_2
SC5-L11,216.0,SC5.PNG,P05_2
SC5-L12,217.0,SC5.PNG,P05_2
SC5-L06,183.0,SC5.PNG,P05_2
SC5-L05,2565.0,SC5.PNG,P05_2
SC5-L04,3331.0,SC5.PNG,P05_2
SC5-L05,183.0,SC5.PNG,P05_2
SC5-L04,2015.0,SC5.PNG,P05_2
SC5-L05,533.0,SC5.PNG,P05_2
SC5-L04,8628.0,SC5.PNG,P05_2
SC5-L05,100.0,SC5.PNG,P05_2
SC5-L04,3464.0,SC5.PNG,P05_2
SC5-L05,566.0,SC5.PNG,P05_2
SC5-L06,1016.0,SC5.PNG,P05_2
SC5-L04,450.0,SC5.PNG,P05_2
SC5-L05,233.0,SC5.PNG,P05_2
SC5-L04,2282.0,SC5.PNG,P05_2
SC5-L05,1498.0,SC5.PNG,P05_2
SC5-L04,483.0,SC5.PNG,P05_2
SC5-L05,233.0,SC5.PNG,P05_2
SC5-L06,316.0,SC5.PNG,P05_2
SC5-L05,2382.0,SC5.PNG,P05_2
SC5-L06,1349.0,SC5.PNG,P05_2
SC5-L05,1750.0,SC5.PNG,P05_2
SC5-L06,783.0,SC5.PNG,P05_2
SC5-L07,217.0,SC5.PNG,P05_2
SC5-L17,117.0,SC5.PNG,P05_2
SC5-L04,549.0,SC5.PNG,P05_2
SC5-L04,250.0,SC5.PNG,P06
SC5-L03,133.0,SC5.PNG,P06
SC5-L01,1083.0,SC5.PNG,P06
SC5-L02,682.0,SC5.PNG,P06
SC5-L03,233.0,SC5.PNG,P06
SC5-L04,2299.0,SC5.PNG,P06
SC5-L05,1948.0,SC5.PNG,P06
SC5-L06,733.0,SC5.PNG,P06
SC5-L07,200.0,SC5.PNG,P06
SC5-L06,333.0,SC5.PNG,P06
SC5-L07,283.0,SC5.PNG,P06
SC5-L06,500.0,SC5.PNG,P06
SC5-L07,1565.0,SC5.PNG,P06
SC5-L08,217.0,SC5.PNG,P06
SC5-L09,466.0,SC5.PNG,P06
SC5-L11,1749.0,SC5.PNG,P06
SC5-L12,3665.0,SC5.PNG,P06
SC5-L13,1749.0,SC5.PNG,P06
SC5-L16,333.0,SC5.PNG,P06
SC5-L17,2348.0,SC5.PNG,P06
SC5-L18,1849.0,SC5.PNG,P06
SC5-L19,949.0,SC5.PNG,P06
SC5-L15,183.0,SC5.PNG,P06
SC5-L06,133.0,SC5.PNG,P06
SC5-L02,200.0,SC5.PNG,P06
SC5-L01,517.0,SC5.PNG,P06
SC5-L12,133.0,SC5.PNG,P06_2
SC5-L03,67.0,SC5.PNG,P06_2
SC5-L11,650.0,SC5.PNG,P06_2
SC5-L13,67.0,SC5.PNG,P06_2
SC5-L12,566.0,SC5.PNG,P06_2
SC5-L11,2565.0,SC5.PNG,P06_2
SC5-L12,234.0,SC5.PNG,P06_2
SC5-L11,100.0,SC5.PNG,P06_2
SC5-L13,250.0,SC5.PNG,P06_2
SC5-L12,100.0,SC5.PNG,P06_2
SC5-L13,183.0,SC5.PNG,P06_2
SC5-L16,633.0,SC5.PNG,P06_2
SC5-L17,516.0,SC5.PNG,P06_2
SC5-L18,300.0,SC5.PNG,P06_2
SC5-L17,234.0,SC5.PNG,P06_2
SC5-L18,383.0,SC5.PNG,P06_2
SC5-L12,67.0,SC5.PNG,P06_2
SC5-L11,316.0,SC5.PNG,P06_2
SC5-L12,67.0,SC5.PNG,P06_2
SC5-L11,67.0,SC5.PNG,P06_2
SC5-L12,117.0,SC5.PNG,P06_2
SC5-L15,183.0,SC5.PNG,P06_2
SC5-L16,133.0,SC5.PNG,P06_2
SC5-L17,250.0,SC5.PNG,P06_2
SC5-L18,100.0,SC5.PNG,P06_2
SC5-L17,133.0,SC5.PNG,P06_2
SC5-L04,100.0,SC5.PNG,P07
SC5-L02,316.0,SC5.PNG,P07
SC5-L04,1549.0,SC5.PNG,P07
SC5-L03,100.0,SC5.PNG,P07
SC5-L04,550.0,SC5.PNG,P07
SC5-L05,1849.0,SC5.PNG,P07
SC5-L06,450.0,SC5.PNG,P07
SC5-L05,350.0,SC5.PNG,P07
SC5-L06,1265.0,SC5.PNG,P07
SC5-L07,933.0,SC5.PNG,P07
SC5-L06,233.0,SC5.PNG,P07
SC5-L07,150.0,SC5.PNG,P07
SC5-L06,217.0,SC5.PNG,P07
SC5-L07,266.0,SC5.PNG,P07
SC5-L06,1451.0,SC5.PNG,P07
SC5-L05,2414.0,SC5.PNG,P07
SC5-L06,400.0,SC5.PNG,P07
SC5-L04,450.0,SC5.PNG,P07
SC5-L11,266.0,SC5.PNG,P07
SC5-L12,683.0,SC5.PNG,P07
SC5-L13,466.0,SC5.PNG,P07
SC5-L12,517.0,SC5.PNG,P07
SC5-L15,416.0,SC5.PNG,P07
SC5-L16,183.0,SC5.PNG,P07
SC5-L17,1233.0,SC5.PNG,P07
SC5-L16,100.0,SC5.PNG,P07
SC5-L17,800.0,SC5.PNG,P07
SC5-L04,67.0,SC5.PNG,P07
SC5-L03,150.0,SC5.PNG,P07
SC5-L04,516.0,SC5.PNG,P07
SC5-L17,450.0,SC5.PNG,P07
SC5-L19,117.0,SC5.PNG,P07
SC5-L18,1616.0,SC5.PNG,P07
SC5-L17,1583.0,SC5.PNG,P07
SC5-L19,416.0,SC5.PNG,P07
SC5-L11,933.0,SC5.PNG,P07
SC5-L12,383.0,SC5.PNG,P07
SC5-L13,200.0,SC5.PNG,P07
SC5-L12,633.0,SC5.PNG,P07
SC5-L13,350.0,SC5.PNG,P07
SC5-L17,300.0,SC5.PNG,P07
SC5-L16,700.0,SC5.PNG,P07
SC5-L17,617.0,SC5.PNG,P07
SC5-L11,100.0,SC5.PNG,P07_2
SC5-L02,300.0,SC5.PNG,P07_2
SC5-L04,2049.0,SC5.PNG,P07_2
SC5-L05,2298.0,SC5.PNG,P07_2
SC5-L06,583.0,SC5.PNG,P07_2
SC5-L07,1232.0,SC5.PNG,P07_2
SC5-L06,683.0,SC5.PNG,P07_2
SC5-L07,433.0,SC5.PNG,P07_2
SC5-L06,1366.0,SC5.PNG,P07_2
SC5-L07,966.0,SC5.PNG,P07_2
SC5-L06,83.0,SC5.PNG,P07_2
SC5-L05,350.0,SC5.PNG,P07_2
SC5-L04,316.0,SC5.PNG,P07_2
SC5-L05,450.0,SC5.PNG,P07_2
SC5-L07,900.0,SC5.PNG,P07_2
SC5-L06,1116.0,SC5.PNG,P07_2
SC5-L05,200.0,SC5.PNG,P07_2
SC5-L06,1132.0,SC5.PNG,P07_2
SC5-L05,284.0,SC5.PNG,P07_2
SC5-L04,583.0,SC5.PNG,P07_2
SC5-L05,283.0,SC5.PNG,P07_2
SC5-L06,266.0,SC5.PNG,P07_2
SC5-L05,283.0,SC5.PNG,P07_2
SC5-L06,2382.0,SC5.PNG,P07_2
SC5-L07,2248.0,SC5.PNG,P07_2
SC5-L09,183.0,SC5.PNG,P07_2
SC5-L11,200.0,SC5.PNG,P07_2
SC5-L12,383.0,SC5.PNG,P07_2
SC5-L11,300.0,SC5.PNG,P07_2
SC5-L13,333.0,SC5.PNG,P07_2
SC5-L16,167.0,SC5.PNG,P07_2
SC5-L17,133.0,SC5.PNG,P07_2
SC5-L12,117.0,SC5.PNG,P07_2
SC5-L11,333.0,SC5.PNG,P07_2
